id,sbi
20231021_500119071_18:40,2.884512
20231021_500119071_19:00,3.179003
20231021_500119071_19:20,3.308194
20231021_500119071_19:40,2.908890
20231021_500119071_20:00,3.509899
20231021_500119071_20:20,3.339421
20231021_500119071_20:40,3.519659
20231021_500119071_21:00,3.087958
20231021_500119071_21:20,2.371834
20231021_500119071_21:40,2.822116
20231021_500119071_22:00,3.682169
20231021_500119071_22:20,4.185206
20231021_500119071_22:40,3.752464
20231021_500119071_23:00,2.579229
20231021_500119071_23:20,2.566651
20231021_500119071_23:40,3.096796
20231022_500119071_00:00,5.239215
20231022_500119071_00:20,1.842517
20231022_500119071_00:40,1.933896
20231022_500119071_01:00,1.879032
20231022_500119071_01:20,1.627899
20231022_500119071_01:40,0.905985
20231022_500119071_02:00,1.193132
20231022_500119071_02:20,0.540382
20231022_500119071_02:40,0.308890
20231022_500119071_03:00,0.280535
20231022_500119071_03:20,0.242866
20231022_500119071_03:40,0.905388
20231022_500119071_04:00,0.787940
20231022_500119071_04:20,1.335195
20231022_500119071_04:40,0.840842
20231022_500119071_05:00,0.560601
20231022_500119071_05:20,0.991411
20231022_500119071_05:40,1.167849
20231022_500119071_06:00,1.173538
20231022_500119071_06:20,0.379805
20231022_500119071_06:40,1.440855
20231022_500119071_07:00,1.325884
20231022_500119071_07:20,0.688118
20231022_500119071_07:40,0.467553
20231022_500119071_08:00,0.856910
20231022_500119071_08:20,1.175580
20231022_500119071_08:40,2.033382
20231022_500119071_09:00,2.358279
20231022_500119071_09:20,3.964421
20231022_500119071_09:40,5.910916
20231022_500119071_10:00,7.013103
20231022_500119071_10:20,6.189648
20231022_500119071_10:40,5.960120
20231022_500119071_11:00,8.841303
20231022_500119071_11:20,7.801519
20231022_500119071_11:40,6.505840
20231022_500119071_12:00,5.003048
20231022_500119071_12:20,3.319845
20231022_500119071_12:40,4.458021
20231022_500119071_13:00,5.744658
20231022_500119071_13:20,7.695271
20231022_500119071_13:40,7.757719
20231022_500119071_14:00,6.781355
20231022_500119071_14:20,8.118819
20231022_500119071_14:40,7.693358
20231022_500119071_15:00,7.753699
20231022_500119071_15:20,5.477964
20231022_500119071_15:40,3.979814
20231022_500119071_16:00,4.465145
20231022_500119071_16:20,4.896649
20231022_500119071_16:40,5.813988
20231022_500119071_17:00,3.945800
20231022_500119071_17:20,1.827994
20231022_500119071_17:40,1.742957
20231022_500119071_18:00,1.230736
20231022_500119071_18:20,1.644838
20231022_500119071_18:40,0.996099
20231022_500119071_19:00,0.806996
20231022_500119071_19:20,1.270818
20231022_500119071_19:40,0.989764
20231022_500119071_20:00,2.073048
20231022_500119071_20:20,1.985032
20231022_500119071_20:40,2.001884
20231022_500119071_21:00,1.582695
20231022_500119071_21:20,0.833007
20231022_500119071_21:40,0.790876
20231022_500119071_22:00,1.243492
20231022_500119071_22:20,1.262866
20231022_500119071_22:40,1.198074
20231022_500119071_23:00,0.130172
20231022_500119071_23:20,0.611755
20231022_500119071_23:40,0.653912
20231023_500119071_00:00,0.651379
20231023_500119071_00:20,0.618195
20231023_500119071_00:40,0.035076
20231023_500119071_01:00,0.272653
20231023_500119071_01:20,0.015262
20231023_500119071_01:40,0.108767
20231023_500119071_02:00,0.149977
20231023_500119071_02:20,0.177929
20231023_500119071_02:40,0.029041
20231023_500119071_03:00,0.386672
20231023_500119071_03:20,0.013427
20231023_500119071_03:40,0.251254
20231023_500119071_04:00,0.042832
20231023_500119071_04:20,0.239700
20231023_500119071_04:40,0.353029
20231023_500119071_05:00,0.278177
20231023_500119071_05:20,0.260893
20231023_500119071_05:40,0.228545
20231023_500119071_06:00,0.395443
20231023_500119071_06:20,0.828982
20231023_500119071_06:40,1.128209
20231023_500119071_07:00,0.833758
20231023_500119071_07:20,0.186007
20231023_500119071_07:40,3.043388
20231023_500119071_08:00,5.219404
20231023_500119071_08:20,7.938571
20231023_500119071_08:40,8.616205
20231023_500119071_09:00,9.094889
20231023_500119071_09:20,11.901790
20231023_500119071_09:40,12.983500
20231023_500119071_10:00,14.681336
20231023_500119071_10:20,14.604807
20231023_500119071_10:40,12.283256
20231023_500119071_11:00,12.523876
20231023_500119071_11:20,11.107186
20231023_500119071_11:40,9.856896
20231023_500119071_12:00,6.839417
20231023_500119071_12:20,3.962045
20231023_500119071_12:40,5.803644
20231023_500119071_13:00,7.945382
20231023_500119071_13:20,11.358637
20231023_500119071_13:40,12.094772
20231023_500119071_14:00,10.625137
20231023_500119071_14:20,12.545848
20231023_500119071_14:40,12.758228
20231023_500119071_15:00,12.676146
20231023_500119071_15:20,9.850080
20231023_500119071_15:40,7.126271
20231023_500119071_16:00,8.177842
20231023_500119071_16:20,9.110057
20231023_500119071_16:40,10.339836
20231023_500119071_17:00,8.175074
20231023_500119071_17:20,4.731957
20231023_500119071_17:40,3.630503
20231023_500119071_18:00,2.224287
20231023_500119071_18:20,1.539164
20231023_500119071_18:40,0.435983
20231023_500119071_19:00,0.408612
20231023_500119071_19:20,0.214096
20231023_500119071_19:40,0.541621
20231023_500119071_20:00,0.737210
20231023_500119071_20:20,1.054478
20231023_500119071_20:40,0.949207
20231023_500119071_21:00,0.859422
20231023_500119071_21:20,0.751074
20231023_500119071_21:40,0.297830
20231023_500119071_22:00,0.426452
20231023_500119071_22:20,0.152049
20231023_500119071_22:40,0.240518
20231023_500119071_23:00,0.343655
20231023_500119071_23:20,0.441471
20231023_500119071_23:40,0.260688
20231024_500119071_00:00,2.056475
20231024_500119071_00:20,1.016572
20231024_500119071_00:40,0.733466
20231024_500119071_01:00,0.176862
20231024_500119071_01:20,0.753588
20231024_500119071_01:40,0.927506
20231024_500119071_02:00,0.241193
20231024_500119071_02:20,0.191065
20231024_500119071_02:40,0.268974
20231024_500119071_03:00,0.107875
20231024_500119071_03:20,0.324493
20231024_500119071_03:40,0.173586
20231024_500119071_04:00,0.370457
20231024_500119071_04:20,1.171480
20231024_500119071_04:40,0.677086
20231024_500119071_05:00,1.376410
20231024_500119071_05:20,1.898279
20231024_500119071_05:40,1.544215
20231024_500119071_06:00,0.994060
20231024_500119071_06:20,0.422586
20231024_500119071_06:40,0.085925
20231024_500119071_07:00,0.218701
20231024_500119071_07:20,0.447202
20231024_500119071_07:40,2.123352
20231024_500119071_08:00,5.016944
20231024_500119071_08:20,6.732272
20231024_500119071_08:40,8.098264
20231024_500119071_09:00,7.242070
20231024_500119071_09:20,10.027386
20231024_500119071_09:40,12.339548
20231024_500119071_10:00,14.055056
20231024_500119071_10:20,13.777342
20231024_500119071_10:40,10.494241
20231024_500119071_11:00,10.207334
20231024_500119071_11:20,8.802593
20231024_500119071_11:40,6.973224
20231024_500119071_12:00,3.887779
20231024_500119071_12:20,1.030576
20231024_500119071_12:40,2.536152
20231024_500119071_13:00,4.717888
20231024_500119071_13:20,8.992447
20231024_500119071_13:40,10.059931
20231024_500119071_14:00,8.817362
20231024_500119071_14:20,9.817039
20231024_500119071_14:40,10.414040
20231024_500119071_15:00,11.447741
20231024_500119071_15:20,8.222423
20231024_500119071_15:40,5.311089
20231024_500119071_16:00,6.359372
20231024_500119071_16:20,7.406249
20231024_500119071_16:40,9.140200
20231024_500119071_17:00,6.934999
20231024_500119071_17:20,2.740273
20231024_500119071_17:40,1.491469
20231024_500119071_18:00,0.043369
20231024_500119071_18:20,0.607332
20231024_500119071_18:40,0.224450
20231024_500119071_19:00,0.073521
20231024_500119071_19:20,0.885494
20231024_500119071_19:40,0.595458
20231024_500119071_20:00,1.645464
20231024_500119071_20:20,0.606434
20231024_500119071_20:40,0.979654
20231024_500119071_21:00,0.757837
20231024_500119071_21:20,0.339787
20231024_500119071_21:40,0.718855
20231024_500119071_22:00,0.292279
20231024_500119071_22:20,0.862774
20231024_500119071_22:40,0.813607
20231024_500119071_23:00,0.831292
20231024_500119071_23:20,1.266502
20231024_500119071_23:40,0.693281
20231021_500119072_00:00,2.204623
20231021_500119072_00:20,1.698094
20231021_500119072_00:40,1.761558
20231021_500119072_01:00,1.635481
20231021_500119072_01:20,1.247592
20231021_500119072_01:40,1.263128
20231021_500119072_02:00,1.257877
20231021_500119072_02:20,1.333622
20231021_500119072_02:40,1.508189
20231021_500119072_03:00,1.487613
20231021_500119072_03:20,1.582323
20231021_500119072_03:40,1.485531
20231021_500119072_04:00,1.395142
20231021_500119072_04:20,1.526590
20231021_500119072_04:40,1.660132
20231021_500119072_05:00,1.921066
20231021_500119072_05:20,2.000395
20231021_500119072_05:40,1.978223
20231021_500119072_06:00,1.929020
20231021_500119072_06:20,1.478191
20231021_500119072_06:40,1.655784
20231021_500119072_07:00,1.469027
20231021_500119072_07:20,1.430008
20231021_500119072_07:40,1.286637
20231021_500119072_08:00,1.435711
20231021_500119072_08:20,1.689635
20231021_500119072_08:40,2.019389
20231021_500119072_09:00,2.130316
20231021_500119072_09:20,3.237553
20231021_500119072_09:40,3.972205
20231021_500119072_10:00,4.373175
20231021_500119072_10:20,4.335590
20231021_500119072_10:40,4.458015
20231021_500119072_11:00,4.415029
20231021_500119072_11:20,4.365063
20231021_500119072_11:40,4.031389
20231021_500119072_12:00,3.496909
20231021_500119072_12:20,3.174852
20231021_500119072_12:40,2.878583
20231021_500119072_13:00,3.634383
20231021_500119072_13:20,4.051923
20231021_500119072_13:40,4.947714
20231021_500119072_14:00,5.135227
20231021_500119072_14:20,5.416082
20231021_500119072_14:40,5.657798
20231021_500119072_15:00,5.604323
20231021_500119072_15:20,4.903086
20231021_500119072_15:40,4.189826
20231021_500119072_16:00,3.508651
20231021_500119072_16:20,3.231980
20231021_500119072_16:40,2.785115
20231021_500119072_17:00,1.741709
20231021_500119072_17:20,1.414176
20231021_500119072_17:40,1.125308
20231021_500119072_18:00,1.019064
20231021_500119072_18:20,1.607978
20231021_500119072_18:40,1.356095
20231021_500119072_19:00,1.600399
20231021_500119072_19:20,1.559165
20231021_500119072_19:40,1.238184
20231021_500119072_20:00,1.277684
20231021_500119072_20:20,0.960278
20231021_500119072_20:40,0.927944
20231021_500119072_21:00,0.737735
20231021_500119072_21:20,0.770382
20231021_500119072_21:40,0.738882
20231021_500119072_22:00,0.400398
20231021_500119072_22:20,0.471190
20231021_500119072_22:40,0.068762
20231021_500119072_23:00,0.062614
20231021_500119072_23:20,0.162083
20231021_500119072_23:40,0.538162
20231022_500119072_00:00,1.685836
20231022_500119072_00:20,4.288403
20231022_500119072_00:40,4.573679
20231022_500119072_01:00,4.709452
20231022_500119072_01:20,4.752872
20231022_500119072_01:40,4.980050
20231022_500119072_02:00,4.962867
20231022_500119072_02:20,4.934165
20231022_500119072_02:40,4.886437
20231022_500119072_03:00,4.984170
20231022_500119072_03:20,5.041897
20231022_500119072_03:40,4.925142
20231022_500119072_04:00,4.840312
20231022_500119072_04:20,4.904663
20231022_500119072_04:40,5.050388
20231022_500119072_05:00,5.282638
20231022_500119072_05:20,5.154746
20231022_500119072_05:40,4.898400
20231022_500119072_06:00,4.490426
20231022_500119072_06:20,4.178127
20231022_500119072_06:40,4.498511
20231022_500119072_07:00,4.626258
20231022_500119072_07:20,4.683981
20231022_500119072_07:40,4.793941
20231022_500119072_08:00,4.855894
20231022_500119072_08:20,4.777780
20231022_500119072_08:40,5.048517
20231022_500119072_09:00,4.873350
20231022_500119072_09:20,4.752457
20231022_500119072_09:40,2.550016
20231022_500119072_10:00,2.618074
20231022_500119072_10:20,2.785138
20231022_500119072_10:40,3.018927
20231022_500119072_11:00,3.282769
20231022_500119072_11:20,3.696691
20231022_500119072_11:40,3.471510
20231022_500119072_12:00,3.558072
20231022_500119072_12:20,3.224395
20231022_500119072_12:40,3.005717
20231022_500119072_13:00,3.267324
20231022_500119072_13:20,3.347525
20231022_500119072_13:40,3.891900
20231022_500119072_14:00,3.973286
20231022_500119072_14:20,4.127212
20231022_500119072_14:40,4.744084
20231022_500119072_15:00,4.352194
20231022_500119072_15:20,4.110442
20231022_500119072_15:40,3.410561
20231022_500119072_16:00,2.998986
20231022_500119072_16:20,3.014144
20231022_500119072_16:40,2.621643
20231022_500119072_17:00,2.375299
20231022_500119072_17:20,2.015412
20231022_500119072_17:40,1.770504
20231022_500119072_18:00,1.696518
20231022_500119072_18:20,1.730742
20231022_500119072_18:40,1.957412
20231022_500119072_19:00,1.646228
20231022_500119072_19:20,1.134669
20231022_500119072_19:40,0.850888
20231022_500119072_20:00,0.840524
20231022_500119072_20:20,1.017390
20231022_500119072_20:40,0.866845
20231022_500119072_21:00,0.676218
20231022_500119072_21:20,0.748883
20231022_500119072_21:40,0.561060
20231022_500119072_22:00,0.806210
20231022_500119072_22:20,0.952794
20231022_500119072_22:40,0.551525
20231022_500119072_23:00,0.703371
20231022_500119072_23:20,0.696232
20231022_500119072_23:40,1.446451
20231023_500119072_00:00,2.558172
20231023_500119072_00:20,1.258799
20231023_500119072_00:40,0.977260
20231023_500119072_01:00,1.080659
20231023_500119072_01:20,1.104468
20231023_500119072_01:40,1.044649
20231023_500119072_02:00,1.245678
20231023_500119072_02:20,0.730581
20231023_500119072_02:40,0.869351
20231023_500119072_03:00,1.079505
20231023_500119072_03:20,1.250726
20231023_500119072_03:40,1.590754
20231023_500119072_04:00,1.143906
20231023_500119072_04:20,1.376246
20231023_500119072_04:40,1.237561
20231023_500119072_05:00,1.502828
20231023_500119072_05:20,1.792740
20231023_500119072_05:40,1.791751
20231023_500119072_06:00,1.982681
20231023_500119072_06:20,2.216528
20231023_500119072_06:40,2.419707
20231023_500119072_07:00,2.871338
20231023_500119072_07:20,3.124962
20231023_500119072_07:40,4.465336
20231023_500119072_08:00,6.086639
20231023_500119072_08:20,7.236017
20231023_500119072_08:40,7.783914
20231023_500119072_09:00,8.271295
20231023_500119072_09:20,9.091580
20231023_500119072_09:40,9.737378
20231023_500119072_10:00,10.383113
20231023_500119072_10:20,10.067606
20231023_500119072_10:40,9.046725
20231023_500119072_11:00,9.291879
20231023_500119072_11:20,9.535062
20231023_500119072_11:40,9.320209
20231023_500119072_12:00,8.340411
20231023_500119072_12:20,7.296281
20231023_500119072_12:40,7.177979
20231023_500119072_13:00,7.905788
20231023_500119072_13:20,8.542270
20231023_500119072_13:40,8.803430
20231023_500119072_14:00,8.780903
20231023_500119072_14:20,9.124087
20231023_500119072_14:40,9.797823
20231023_500119072_15:00,9.828788
20231023_500119072_15:20,9.095104
20231023_500119072_15:40,7.614126
20231023_500119072_16:00,6.672239
20231023_500119072_16:20,5.786636
20231023_500119072_16:40,4.725805
20231023_500119072_17:00,3.014565
20231023_500119072_17:20,1.352609
20231023_500119072_17:40,0.103931
20231023_500119072_18:00,0.483888
20231023_500119072_18:20,0.266793
20231023_500119072_18:40,0.152132
20231023_500119072_19:00,0.474611
20231023_500119072_19:20,0.390675
20231023_500119072_19:40,0.142804
20231023_500119072_20:00,0.191051
20231023_500119072_20:20,0.091439
20231023_500119072_20:40,0.022006
20231023_500119072_21:00,0.566024
20231023_500119072_21:20,0.231202
20231023_500119072_21:40,0.270555
20231023_500119072_22:00,0.089712
20231023_500119072_22:20,0.255226
20231023_500119072_22:40,0.017147
20231023_500119072_23:00,0.036872
20231023_500119072_23:20,0.136659
20231023_500119072_23:40,0.133627
20231024_500119072_00:00,2.560134
20231024_500119072_00:20,3.447816
20231024_500119072_00:40,3.264775
20231024_500119072_01:00,3.339394
20231024_500119072_01:20,3.202785
20231024_500119072_01:40,3.326190
20231024_500119072_02:00,3.090837
20231024_500119072_02:20,2.525712
20231024_500119072_02:40,2.779284
20231024_500119072_03:00,2.729902
20231024_500119072_03:20,3.110041
20231024_500119072_03:40,2.658465
20231024_500119072_04:00,2.544737
20231024_500119072_04:20,2.588436
20231024_500119072_04:40,2.706808
20231024_500119072_05:00,3.202466
20231024_500119072_05:20,3.062031
20231024_500119072_05:40,3.052685
20231024_500119072_06:00,2.990539
20231024_500119072_06:20,3.451251
20231024_500119072_06:40,3.725032
20231024_500119072_07:00,3.666209
20231024_500119072_07:20,4.251110
20231024_500119072_07:40,5.439070
20231024_500119072_08:00,7.037621
20231024_500119072_08:20,8.600755
20231024_500119072_08:40,9.234602
20231024_500119072_09:00,9.719247
20231024_500119072_09:20,10.759564
20231024_500119072_09:40,11.353627
20231024_500119072_10:00,12.000000
20231024_500119072_10:20,11.488314
20231024_500119072_10:40,10.646961
20231024_500119072_11:00,10.551044
20231024_500119072_11:20,10.773816
20231024_500119072_11:40,10.469543
20231024_500119072_12:00,9.539990
20231024_500119072_12:20,8.487084
20231024_500119072_12:40,8.424493
20231024_500119072_13:00,9.390492
20231024_500119072_13:20,10.174960
20231024_500119072_13:40,10.486009
20231024_500119072_14:00,10.425288
20231024_500119072_14:20,10.521708
20231024_500119072_14:40,11.353217
20231024_500119072_15:00,11.525437
20231024_500119072_15:20,10.403498
20231024_500119072_15:40,8.960704
20231024_500119072_16:00,7.651847
20231024_500119072_16:20,6.913953
20231024_500119072_16:40,5.773127
20231024_500119072_17:00,3.604744
20231024_500119072_17:20,1.664904
20231024_500119072_17:40,0.465774
20231024_500119072_18:00,0.358500
20231024_500119072_18:20,0.571684
20231024_500119072_18:40,0.401085
20231024_500119072_19:00,0.838510
20231024_500119072_19:20,0.756857
20231024_500119072_19:40,0.612286
20231024_500119072_20:00,1.126694
20231024_500119072_20:20,1.155239
20231024_500119072_20:40,1.150886
20231024_500119072_21:00,0.626753
20231024_500119072_21:20,0.716808
20231024_500119072_21:40,0.541658
20231024_500119072_22:00,0.714733
20231024_500119072_22:20,0.853363
20231024_500119072_22:40,0.548306
20231024_500119072_23:00,0.590792
20231024_500119072_23:20,0.553922
20231024_500119072_23:40,0.776279
20231021_500119074_00:00,0.281351
20231021_500119074_00:20,0.688423
20231021_500119074_00:40,3.090285
20231021_500119074_01:00,2.299329
20231021_500119074_01:20,2.032721
20231021_500119074_01:40,1.827801
20231021_500119074_02:00,1.628141
20231021_500119074_02:20,1.961897
20231021_500119074_02:40,1.145884
20231021_500119074_03:00,0.562935
20231021_500119074_03:20,0.194977
20231021_500119074_03:40,0.351806
20231021_500119074_04:00,1.024638
20231021_500119074_04:20,0.974321
20231021_500119074_04:40,0.549360
20231021_500119074_05:00,0.136449
20231021_500119074_05:20,0.746506
20231021_500119074_05:40,1.135738
20231021_500119074_06:00,0.656056
20231021_500119074_06:20,0.633847
20231021_500119074_06:40,0.254191
20231021_500119074_07:00,0.147881
20231021_500119074_07:20,0.107196
20231021_500119074_07:40,1.559856
20231021_500119074_08:00,2.937940
20231021_500119074_08:20,4.487010
20231021_500119074_08:40,5.927382
20231021_500119074_09:00,8.038140
20231021_500119074_09:20,8.743933
20231021_500119074_09:40,11.198895
20231021_500119074_10:00,13.495779
20231021_500119074_10:20,14.563136
20231021_500119074_10:40,15.272044
20231021_500119074_11:00,16.126984
20231021_500119074_11:20,17.679581
20231021_500119074_11:40,19.025610
20231021_500119074_12:00,18.952188
20231021_500119074_12:20,19.602236
20231021_500119074_12:40,20.880455
20231021_500119074_13:00,22.062975
20231021_500119074_13:20,23.345667
20231021_500119074_13:40,23.101572
20231021_500119074_14:00,22.807405
20231021_500119074_14:20,22.689455
20231021_500119074_14:40,22.715183
20231021_500119074_15:00,22.678398
20231021_500119074_15:20,20.894579
20231021_500119074_15:40,20.076447
20231021_500119074_16:00,20.164162
20231021_500119074_16:20,20.180300
20231021_500119074_16:40,19.563051
20231021_500119074_17:00,16.974672
20231021_500119074_17:20,14.807263
20231021_500119074_17:40,13.354780
20231021_500119074_18:00,12.212099
20231021_500119074_18:20,10.828823
20231021_500119074_18:40,8.761843
20231021_500119074_19:00,7.454597
20231021_500119074_19:20,6.872883
20231021_500119074_19:40,6.405272
20231021_500119074_20:00,5.662592
20231021_500119074_20:20,4.178029
20231021_500119074_20:40,2.741457
20231021_500119074_21:00,2.427181
20231021_500119074_21:20,2.294555
20231021_500119074_21:40,2.345825
20231021_500119074_22:00,1.800034
20231021_500119074_22:20,2.198356
20231021_500119074_22:40,2.749609
20231021_500119074_23:00,3.798379
20231021_500119074_23:20,4.631763
20231021_500119074_23:40,4.455997
20231022_500119074_00:00,7.803995
20231022_500119074_00:20,3.907287
20231022_500119074_00:40,3.202207
20231022_500119074_01:00,3.373653
20231022_500119074_01:20,3.705887
20231022_500119074_01:40,2.953634
20231022_500119074_02:00,2.262849
20231022_500119074_02:20,2.179581
20231022_500119074_02:40,2.477628
20231022_500119074_03:00,3.392582
20231022_500119074_03:20,3.812820
20231022_500119074_03:40,2.558501
20231022_500119074_04:00,2.200849
20231022_500119074_04:20,2.067903
20231022_500119074_04:40,2.260646
20231022_500119074_05:00,2.455103
20231022_500119074_05:20,1.624433
20231022_500119074_05:40,1.869545
20231022_500119074_06:00,2.354695
20231022_500119074_06:20,3.109837
20231022_500119074_06:40,3.135403
20231022_500119074_07:00,2.383799
20231022_500119074_07:20,2.384372
20231022_500119074_07:40,2.509037
20231022_500119074_08:00,3.607557
20231022_500119074_08:20,4.215985
20231022_500119074_08:40,4.190395
20231022_500119074_09:00,5.631620
20231022_500119074_09:20,7.447464
20231022_500119074_09:40,19.548313
20231022_500119074_10:00,20.389486
20231022_500119074_10:20,20.984064
20231022_500119074_10:40,21.116985
20231022_500119074_11:00,15.141310
20231022_500119074_11:20,15.978109
20231022_500119074_11:40,17.679514
20231022_500119074_12:00,17.361078
20231022_500119074_12:20,18.843483
20231022_500119074_12:40,19.941706
20231022_500119074_13:00,22.301439
20231022_500119074_13:20,24.157206
20231022_500119074_13:40,23.270315
20231022_500119074_14:00,22.957239
20231022_500119074_14:20,22.734226
20231022_500119074_14:40,23.146250
20231022_500119074_15:00,22.369879
20231022_500119074_15:20,21.095352
20231022_500119074_15:40,20.548594
20231022_500119074_16:00,20.266899
20231022_500119074_16:20,20.876989
20231022_500119074_16:40,20.531820
20231022_500119074_17:00,18.574516
20231022_500119074_17:20,16.988676
20231022_500119074_17:40,16.305857
20231022_500119074_18:00,15.904955
20231022_500119074_18:20,14.928801
20231022_500119074_18:40,13.391169
20231022_500119074_19:00,12.868597
20231022_500119074_19:20,13.045692
20231022_500119074_19:40,13.676442
20231022_500119074_20:00,12.922905
20231022_500119074_20:20,11.588697
20231022_500119074_20:40,10.170246
20231022_500119074_21:00,9.648447
20231022_500119074_21:20,9.895844
20231022_500119074_21:40,9.139412
20231022_500119074_22:00,8.428577
20231022_500119074_22:20,7.764338
20231022_500119074_22:40,8.431650
20231022_500119074_23:00,9.342197
20231022_500119074_23:20,9.587545
20231022_500119074_23:40,9.446718
20231023_500119074_00:00,5.891448
20231023_500119074_00:20,3.647475
20231023_500119074_00:40,4.169147
20231023_500119074_01:00,4.282784
20231023_500119074_01:20,3.755626
20231023_500119074_01:40,4.000561
20231023_500119074_02:00,2.861690
20231023_500119074_02:20,2.806643
20231023_500119074_02:40,2.757421
20231023_500119074_03:00,2.490671
20231023_500119074_03:20,2.458727
20231023_500119074_03:40,2.047888
20231023_500119074_04:00,2.281109
20231023_500119074_04:20,1.946239
20231023_500119074_04:40,2.013760
20231023_500119074_05:00,2.097641
20231023_500119074_05:20,2.152066
20231023_500119074_05:40,1.749828
20231023_500119074_06:00,1.860622
20231023_500119074_06:20,1.701312
20231023_500119074_06:40,1.766325
20231023_500119074_07:00,1.117818
20231023_500119074_07:20,1.409011
20231023_500119074_07:40,1.548485
20231023_500119074_08:00,1.033920
20231023_500119074_08:20,1.192225
20231023_500119074_08:40,0.595894
20231023_500119074_09:00,0.540314
20231023_500119074_09:20,0.661346
20231023_500119074_09:40,0.953631
20231023_500119074_10:00,1.286825
20231023_500119074_10:20,0.811508
20231023_500119074_10:40,1.519259
20231023_500119074_11:00,0.442860
20231023_500119074_11:20,0.586255
20231023_500119074_11:40,0.636334
20231023_500119074_12:00,0.360980
20231023_500119074_12:20,0.827640
20231023_500119074_12:40,1.075848
20231023_500119074_13:00,2.783274
20231023_500119074_13:20,3.558271
20231023_500119074_13:40,3.780061
20231023_500119074_14:00,3.300494
20231023_500119074_14:20,2.894937
20231023_500119074_14:40,3.559381
20231023_500119074_15:00,3.673894
20231023_500119074_15:20,2.068074
20231023_500119074_15:40,2.436944
20231023_500119074_16:00,2.337889
20231023_500119074_16:20,2.709790
20231023_500119074_16:40,2.995737
20231023_500119074_17:00,0.901354
20231023_500119074_17:20,1.098066
20231023_500119074_17:40,0.523468
20231023_500119074_18:00,0.665475
20231023_500119074_18:20,1.204468
20231023_500119074_18:40,0.573570
20231023_500119074_19:00,1.014256
20231023_500119074_19:20,0.883985
20231023_500119074_19:40,1.141405
20231023_500119074_20:00,1.100377
20231023_500119074_20:20,0.521505
20231023_500119074_20:40,0.417057
20231023_500119074_21:00,0.260355
20231023_500119074_21:20,0.521601
20231023_500119074_21:40,0.864744
20231023_500119074_22:00,0.254707
20231023_500119074_22:20,0.479085
20231023_500119074_22:40,0.324460
20231023_500119074_23:00,0.348045
20231023_500119074_23:20,0.434014
20231023_500119074_23:40,0.044825
20231024_500119074_00:00,1.448276
20231024_500119074_00:20,1.876701
20231024_500119074_00:40,1.610636
20231024_500119074_01:00,2.788055
20231024_500119074_01:20,2.323980
20231024_500119074_01:40,3.045349
20231024_500119074_02:00,2.388199
20231024_500119074_02:20,1.401706
20231024_500119074_02:40,2.272521
20231024_500119074_03:00,1.908854
20231024_500119074_03:20,2.438900
20231024_500119074_03:40,2.423417
20231024_500119074_04:00,2.679241
20231024_500119074_04:20,3.641836
20231024_500119074_04:40,3.563232
20231024_500119074_05:00,3.835346
20231024_500119074_05:20,3.837139
20231024_500119074_05:40,3.133114
20231024_500119074_06:00,3.897628
20231024_500119074_06:20,4.056931
20231024_500119074_06:40,4.655235
20231024_500119074_07:00,5.038390
20231024_500119074_07:20,4.050907
20231024_500119074_07:40,4.274717
20231024_500119074_08:00,4.950258
20231024_500119074_08:20,5.342160
20231024_500119074_08:40,3.687953
20231024_500119074_09:00,2.546111
20231024_500119074_09:20,2.704796
20231024_500119074_09:40,3.819157
20231024_500119074_10:00,3.605733
20231024_500119074_10:20,3.244686
20231024_500119074_10:40,3.237213
20231024_500119074_11:00,3.030289
20231024_500119074_11:20,3.775165
20231024_500119074_11:40,4.752042
20231024_500119074_12:00,4.733325
20231024_500119074_12:20,5.027718
20231024_500119074_12:40,5.777289
20231024_500119074_13:00,8.026267
20231024_500119074_13:20,9.702614
20231024_500119074_13:40,11.213654
20231024_500119074_14:00,11.122899
20231024_500119074_14:20,10.745811
20231024_500119074_14:40,12.302498
20231024_500119074_15:00,12.556440
20231024_500119074_15:20,10.236262
20231024_500119074_15:40,9.293683
20231024_500119074_16:00,8.869042
20231024_500119074_16:20,9.098206
20231024_500119074_16:40,7.586821
20231024_500119074_17:00,5.190034
20231024_500119074_17:20,4.051712
20231024_500119074_17:40,3.660972
20231024_500119074_18:00,3.614285
20231024_500119074_18:20,2.627810
20231024_500119074_18:40,2.343800
20231024_500119074_19:00,2.241751
20231024_500119074_19:20,2.281124
20231024_500119074_19:40,2.943913
20231024_500119074_20:00,2.235535
20231024_500119074_20:20,2.651113
20231024_500119074_20:40,1.984707
20231024_500119074_21:00,1.609133
20231024_500119074_21:20,2.201491
20231024_500119074_21:40,2.636265
20231024_500119074_22:00,2.389244
20231024_500119074_22:20,1.631495
20231024_500119074_22:40,1.410080
20231024_500119074_23:00,1.555219
20231024_500119074_23:20,1.982888
20231024_500119074_23:40,1.910270
20231021_500119075_00:00,7.224584
20231021_500119075_00:20,9.802318
20231021_500119075_00:40,10.748032
20231021_500119075_01:00,9.483268
20231021_500119075_01:20,9.613561
20231021_500119075_01:40,10.250820
20231021_500119075_02:00,10.097308
20231021_500119075_02:20,9.412417
20231021_500119075_02:40,8.564931
20231021_500119075_03:00,7.944312
20231021_500119075_03:20,8.113546
20231021_500119075_03:40,8.346298
20231021_500119075_04:00,8.176950
20231021_500119075_04:20,7.092224
20231021_500119075_04:40,7.109887
