ID, month, day, weekday, accumulated minutes, temperature, rainfall, relative humidity, Sun, Mon, Tue, Wed, Thu, Fri, Sat,,,s,i,n,,a,n,d,,c,o,s,,p,o,w,e,r,,, rain is 0, <15, <25, >25, capacity, bike amount
1697880540,10,21,5,1049,1049,022.2,0.0,078,0,0,0,0,0,1,0,-0.28781671141059484,0.95768551238535,0.14545529831300405,-0.9893648246186414,-0.9973376621332019,-0.07292179160360307,-0.7324349089180564,0.6808370614164585,0.39947649404160285,-0.9167434377775656,0.9789646157490999,0.2040300985423896,-0.6308604843614832,-0.7758962877029344,0.9423100041130134,-0.334741476588326,-0.8169276212089802,-0.5767402029560944,0.8879020787665987,-0.4600324972455237,1,0,0,0,24,-1
1697880600,10,21,5,1050,1050,022.1,0.0,078,0,0,0,0,0,1,0,0.6503565384006261,0.7596291022331589,-0.34667773058479046,-0.9379843021695936,-0.984373989439378,0.17609045662727782,-0.6418370289149428,0.7668410710920738,0.34143735070135944,-0.9399045353364547,0.9848615474614832,0.17334281736424106,-0.6429063627915651,-0.7659447817448204,0.9396661060570453,-0.3420929831604118,-0.8191742742421821,-0.5735446873782322,0.8870018848283898,-0.46176580244847487,1,0,0,0,24,-1
1697880660,10,21,5,1051,1051,022.1,0.0,079,0,0,0,0,0,1,0,0.9905949860791541,-0.13682680130310884,-0.7539319602268857,-0.6569525092032494,-0.9102067098201511,0.4141542531453411,-0.541223496743563,0.8408787823299329,0.2820649018134543,-0.9593953257989984,0.9897967785861395,0.14248626986661125,-0.6547952848537429,-0.7558062813534336,0.9369648556251813,-0.3494236101400179,-0.8214084276838222,-0.5703404202140955,0.8860983072475919,-0.463497346155242,1,0,0,0,24,-1
1697880720,10,21,5,1052,1052,022.1,0.0,079,0,0,0,0,0,1,0,0.42008497191934335,-0.9074847747304219,-0.9765973517090915,-0.21507582996419908,-0.7794471854988634,0.6264679441263539,-0.4321643529223842,0.9017948614087224,0.22159099552021236,-0.9751396980455473,0.9937654899536277,0.11149058694448753,-0.6665243480382065,-0.7454832616982381,0.9342064176878251,-0.35673291010345676,-0.8236300474434674,-0.5671274503568591,0.8851913494710788,-0.46522712176051223,1,0,0,0,24,-1
1697880780,10,21,5,1053,1053,022.1,0.0,079,0,0,0,0,0,1,0,-0.5366492281020062,-0.8438054313510437,-0.96015765146955,0.27945891348188945,-0.6002254103743486,0.7998308925897678,-0.3163614289149613,0.9486387332883283,0.16025178113155528,-0.9870761706394112,0.9967638061846475,0.0803860353562382,-0.6780906888623977,-0.7349782429964299,0.9313909606058107,-0.36402043692873215,-0.8258390996219337,-0.5639058268324897,0.8842810149586188,-0.4669551226657173,1,0,0,0,24,-1
1697880840,10,21,5,1054,1054,022.1,0.0,079,0,0,0,0,0,1,0,-0.9999906026910859,-0.0043352657956364895,-0.708637871481491,0.7055723684372722,-0.3836845263772881,0.9234642300699232,-0.19562179061913934,0.9806794150154073,0.09828678696699936,-0.995158131910554,0.9987887994742818,0.049202988168636434,-0.6894914835700886,-0.7242937898976618,0.9285186562201273,-0.371285745822768,-0.8280355505118026,-0.5606755987989989,0.8833673071828612,-0.4686813422790591,1,0,0,0,24,-1
1697880900,10,21,5,1055,1055,022.1,0.0,079,0,0,0,0,0,1,0,-0.5439452288589227,0.8391207231391763,-0.2836188259449852,0.9589370999025891,-0.14328799687589133,0.9896810344506428,-0.07182953970810732,0.9974169224678923,0.03593798500269404,-0.9993540219731675,0.9998384924509477,0.017971895098076136,-0.700723948820762,-0.7134325108579214,0.9255896798414299,-0.37852839334855626,-0.830219366597936,-0.557436815545692,0.8824502296293236,-0.47040577401553435,1,0,0,0,24,-1
1697880960,10,21,5,1056,1056,022.1,0.0,079,0,0,0,0,0,1,0,0.4122008798541881,0.9110929890233121,0.21083999973521134,0.9775205852112047,0.10601748626711377,0.9943642655514137,0.05308358714605824,0.9985900724399912,-0.026551154023966794,-0.99964745596635,0.9999118601072672,-0.013276747223059479,-0.711785342369123,-0.7023970575027135,0.9226042102393402,-0.3857479374522218,-0.8323905145579873,-0.5541895264924167,0.8815297857963782,-0.4721284112969602,1,0,0,0,24,-1
1697881020,10,21,5,1057,1057,022.1,0.0,079,0,0,0,0,0,1,0,0.9893714005911104,0.1454105625200062,0.6536778401781698,0.7567729390378617,0.3487313156013798,0.937222742745251,0.1771683623770749,0.9841805583187596,-0.088936611362364,-0.9960372880366376,0.9990088308009688,-0.044512425025841795,-0.7226729637345795,-0.6911901239797044,0.9195624296315352,-0.39294393749000356,-0.8345489612629098,-0.5509337811888088,0.8806059791952382,-0.473849247551999,1,0,0,0,24,-1
1697881080,10,21,5,1058,1058,022.1,0.0,079,0,0,0,0,0,1,0,0.6569184183445477,-0.7539616645690269,0.9364725475338364,0.3507408840091023,0.5697627207842304,0.8218092491597738,0.29848848456869004,0.9544132357526728,-0.15097477313665228,-0.9885376158125377,0.9971302863248458,-0.07570463720097437,-0.7333841548605254,-0.6798144463009835,0.9164645236726252,-0.4001159542551487,-0.8366946737774624,-0.5476696293135358,0.8796788133499452,-0.4755682762161834,1,0,0,0,24,-1
1697881140,10,21,5,1059,1059,022.1,0.0,079,0,0,0,0,0,1,0,-0.2795023281934896,-0.9601450143256585,0.9899861146313261,-0.14116477194105753,0.7553690395896093,0.6552996368299553,0.41515079379066877,0.9097526138544355,-0.21242338165273203,-0.9771777253535908,0.9942780610456994,-0.10682292508260853,-0.7439163007632675,-0.6682728016751062,0.9133106814428227,-0.40726355000471987,-0.8388276193607123,-0.5443971206735393,0.8787482917973551,-0.47728549073194165,1,0,0,0,24,-1
1697881200,10,21,5,1060,1060,022.1,0.0,080,0,0,0,0,0,1,0,-0.9589499231814597,-0.2835754658468757,0.8011165538942744,-0.5985083684265092,0.8940101700837942,0.44804666697426215,0.5253348137263215,0.8508956066916382,-0.2730424814093603,-0.9620019767889353,0.9904549401131116,-0.1378369021907137,-0.7542668301704357,-0.6565680078290772,0.9101010954364018,-0.41438628848631254,-0.8409477654665337,-0.5411163052032749,0.8778144180871248,-0.4790008845486223,1,0,0,0,24,-1
1697881260,10,21,5,1061,1061,022.1,0.0,080,0,0,0,0,0,1,0,-0.7567433812205466,0.6537120581562608,0.4161057208473222,-0.9093162426120686,0.9770660782700596,0.21293632544487498,0.6273211595965519,0.7787606581758207,-0.33259535611924834,-0.943069631091952,0.985664656739794,-0.16871628390295948,-0.7644332161487226,-0.6447029223204439,0.9068359615499497,-0.4214837349646817,-0.843055079744106,-0.5378272329639502,0.8768771957816984,-0.4807144511225192,1,0,0,0,24,-1
1697881320,10,21,5,1062,1062,022.1,0.0,080,0,0,0,0,0,1,0,0.14120953553363158,0.9899797306381459,-0.07078230485740782,-0.9974917870935445,0.9993727500521375,-0.03541336546034254,0.7195183685842713,0.6944734100524143,-0.3908494530810973,-0.9204546186674317,0.9799118885561681,-0.19943091702713533,-0.7744129767207983,-0.6326804418396639,0.9035154790704097,-0.42855545624827607,-0.8451495300384058,-0.5345299541427608,0.8759366284562944,-0.48242618391689684,1,0,0,0,24,-1
1697881380,10,21,5,1063,1063,022.0,0.0,080,0,0,0,0,0,1,0,0.909335056539327,0.4160646042967595,-0.5403403537138608,-0.8414465533522493,0.9595432646192275,-0.28156122482308416,0.8004877340793812,0.5993491366377847,-0.44757729129292034,-0.8942452506549265,0.9732022530427389,-0.22995080924523129,-0.7842036754712488,-0.6205035015029201,0.9001398506629178,-0.43560102071567736,-0.8472310843906984,-0.5312245190521249,0.8749927196988913,-0.4841360764020149,1,0,0,0,24,-1
1697881440,10,21,5,1064,1064,022.0,0.0,080,0,0,0,0,0,1,0,0.8414221201762355,-0.5403784004548374,-0.8776042389525125,-0.47938585687583785,0.8600540264645697,-0.510202970945957,0.8689657562142357,0.4948722204034305,-0.5025573497604873,-0.8645438740756395,0.9655423020447212,-0.2602461584004272,-0.7938029221413925,-0.6081750741355538,0.8967092823584335,-0.44261999834194465,-0.8492997110390256,-0.5279109781289149,0.8740454731102137,-0.48584412205515315,1,0,0,0,24,-1
1697881500,10,21,5,1065,1065,022.0,0.0,080,0,0,0,0,0,1,0,-9.043305996889882e-05,-0.9999999959109308,-0.9999999989777327,4.521653003067279e-05,0.7070907945483271,-0.7071227674633418,0.9238838583564879,0.38267298868397953,-0.5555749325320665,-0.8314664721694975,0.9569395153742731,-0.29028738159839335,-0.8032083732128275,-0.5956981695462924,0.8932239835411643,-0.44961196072486087,-0.8513553784186897,-0.5245893819336888,0.87309489230372,-0.48755031436063667,1,0,0,0,24,-1
1697881560,10,21,5,1066,1066,022.0,0.0,080,0,0,0,0,0,1,0,-0.8415198425578914,-0.540226206862775,-0.8775608830339849,0.4794652193523661,0.5101640817656776,-0.8600770951933222,0.9643850618900425,0.2645022729644093,-0.6064230070815217,-0.795142211483081,0.9474022935065866,-0.32004514409448476,-0.8124177324795677,-0.5830758337924473,0.8896841669357861,-0.45657648111107996,-0.8533980551627359,-0.5212597811499177,0.8721409809055867,-0.48925464680986036,1,0,0,0,24,-1
1697881620,10,21,5,1067,1067,022.0,0.0,080,0,0,0,0,0,1,0,-0.9092597896756762,0.4162290653942189,-0.5402642569177518,0.8414954145431272,0.28151783731841296,-0.9595559948598954,0.9898373590797367,0.1422040877403048,-0.6549030127658962,-0.7557129374770241,0.9369399493769662,-0.34949038793862125,-0.8214287516086289,-0.5703111484362632,0.8860900485944595,-0.4635131344221741,-0.85542771010243,-0.517922226583213,0.8711837425546958,-0.49095711290131394,1,0,0,0,24,-1
1697881680,10,21,5,1068,1068,022.0,0.0,080,0,0,0,0,0,1,0,-0.14103047943200392,0.9900052544664494,-0.07069209833337335,0.9974981840751515,0.035368177256176046,-0.9993743503000143,0.9998435753406666,0.01768685528840119,-0.7008256362004742,-0.713332620622526,0.9255626992869057,-0.3785943603498829,-0.8302392306889271,-0.5574072297925984,0.8824418478836433,-0.47042149728057797,-0.857444312267735,-0.5145767691605511,0.8702231809026209,-0.49265770614060683,1,0,0,0,24,-1
1697881740,10,21,5,1069,1069,022.0,0.0,080,0,0,0,0,0,1,0,0.7568616032060743,0.6535751782253751,0.41618795139613596,0.9092786091802048,-0.21298050476486718,-0.9770564490294829,0.9942475670147458,-0.10710637462475603,-0.7440115505234969,-0.6681667551499565,0.913281652928043,-0.40732864179311246,-0.8388470187683545,-0.5443672281681216,0.8787397874707056,-0.4773011480354297,-0.8594478308877828,-0.5112234599294961,0.8692592996136125,-0.4943564200404926,1,0,0,0,24,-1
1697881800,10,21,5,1070,1070,022.0,0.0,080,0,0,0,0,0,1,0,0.9588986183026019,-0.28374890275974823,0.8011706755616272,0.5984359185578068,-0.448087090553942,-0.8939899100543045,0.973136657940267,-0.23022824538454828,-0.7842921156637201,-0.6203917127974276,0.9001088025337347,-0.43566517373010916,-0.8472500143789049,-0.5311943270922096,0.8749840933103326,-0.4841516667883063,-0.8614382353913443,-0.5078623500574214,0.8682921023645849,-0.4960532481208941,1,0,0,0,24,-1
1697881860,10,21,5,1071,1071,022.0,0.0,080,0,0,0,0,0,1,0,0.2793286659192636,-0.9601955511226682,0.9899988765454909,0.1410752438901522,-0.6553337913269267,-0.7553394084417124,0.9368402767926112,-0.3497574813769446,-0.8215100368762833,-0.5701940540829303,0.8860570111688442,-0.46357628601831524,-0.8554461660497157,-0.5178917425397342,0.8711749946307384,-0.49097263541885194,-0.8634154954072958,-0.5044934908307281,0.8673215928451016,-0.4977481839089279,1,0,0,0,24,-1
1697881920,10,21,5,1072,1072,022.0,0.0,080,0,0,0,0,0,1,0,-0.6570547737201031,-0.7538428379520655,0.9364408251331382,-0.35082557065294895,-0.8218350110128397,-0.5697255608391865,0.8859248164599484,-0.4638288688518717,-0.8555199789753223,-0.5177697997895051,0.8711400001691764,-0.4910347239302405,-0.8634334728079056,-0.504462722145928,0.8673127239196736,-0.4977636376102979,-0.8653795807650819,-0.5011169336540635,0.8663477747573614,-0.4994412209389292,1,0,0,0,24,-1
1697881980,10,21,5,1073,1073,021.9,0.0,080,0,0,0,0,0,1,0,-0.9893450845645446,0.14558950390730144,0.653609400212657,-0.7568320500306859,-0.9372385102071633,-0.3486889372845904,0.8211847956716535,-0.5706623619599464,-0.8861891338647598,-0.4633236655082782,0.8553723357428267,-0.518013674767241,-0.8712099846670839,-0.49091054441352094,0.8633975169102355,-0.5045242588748726,-0.8673304614951768,-0.4977327300495354,0.8653706518161843,-0.5011323527524763,1,0,0,0,24,-1
1697882040,10,21,5,1074,1074,021.9,0.0,080,0,0,0,0,0,1,0,-0.41203608725896307,0.9111675272946924,0.21075159869536877,-0.9775396481203953,-0.9943690582777592,-0.10597252445706083,0.7436304607992672,-0.6685908597726038,-0.9133977391510787,-0.40706826222845977,0.8387694147465261,-0.5444867940416647,-0.8787738031034109,-0.47723851791234084,0.8594296125664803,-0.5112540865790997,-0.8692681078295407,-0.49434093165592724,0.8643902277489974,-0.5028215728984153,1,0,0,0,24,-1
1697882100,10,21,5,1075,1075,021.9,0.0,079,0,0,0,0,0,1,0,0.5440969884707371,0.8390223281516855,-0.28370554440151013,-0.958911447463134,-0.9896745544529105,0.14333274667162774,0.6544720212997543,-0.7560862208345116,-0.9370395458129053,-0.34922326609598076,0.8213474496508711,-0.570428231201796,-0.8861230815190957,-0.46344998047157365,0.8554092530688377,-0.5179527099689828,-0.8711924902020743,-0.4909415902279095,0.8634065062958205,-0.5045088749328849,1,0,0,0,24,-1
1697882160,10,21,5,1076,1076,021.9,0.0,080,0,0,0,0,0,1,0,0.9999898022322627,-0.004516130144271112,-0.708701675652129,-0.7055082812610101,-0.9234468802429867,0.3837262818331512,0.5551007648016929,-0.8317831092998796,-0.9570222331011646,-0.2900145605828441,0.8031234527091224,-0.5958126548744814,-0.8932560256932167,-0.44954829836488014,0.8513366837993298,-0.5246197201950761,-0.8731035792490706,-0.48753475763525,0.862419491209252,-0.5061942524193405,1,0,0,0,24,-1
1697882220,10,21,5,1077,1077,021.9,0.0,079,0,0,0,0,0,1,0,0.5364966035106962,-0.8439024792127862,-0.9601829198680807,-0.2793720823446877,-0.7998037516618335,0.6002615753383321,0.44706734652715796,-0.8945003005416857,-0.9732677690496294,-0.22967335441700054,0.7841152193450273,-0.6206152776007853,-0.9001708942197546,-0.43553686548856846,0.847212153326594,-0.5312547103374385,-0.8750013458096617,-0.4841204858620225,0.8614291862544543,-0.5078776989285795,1,0,0,0,24,-1
1697882280,10,21,5,1078,1078,021.9,0.0,079,0,0,0,0,0,1,0,-0.4202490982977543,-0.9074087807487452,-0.9765778977502884,0.21516414577161172,-0.6264326995888658,0.7794755114086689,0.3320575918356115,-0.943259113766909,-0.9857127151880788,-0.16843527871721392,0.7643413107758908,-0.6448118800405224,-0.9068659989327317,-0.4214191025330233,0.8430359133907117,-0.5378572754304699,-0.8768857609262651,-0.4806988270058135,0.8604355952091398,-0.5095592080387649,1,0,0,0,24,-1
1697882340,10,21,5,1079,1079,021.9,0.0,079,0,0,0,0,0,1,0,-0.9906197172092625,-0.13664763399430246,-0.7538725469183444,0.6570206868910968,-0.414113096332936,0.9102254355079012,0.21186618948300692,-0.9772986840029769,-0.9943084742681662,-0.10653946685858495,0.7438210358878623,-0.6683788346220334,-0.9133397053183534,-0.4071984561475931,0.8388082188878436,-0.5444270124876276,-0.8787567958450243,-0.4772698332769275,0.8594387218635565,-0.5112387733354506,1,0,0,0,24,-1
1697882400,10,21,5,1080,1080,021.9,0.0,079,0,0,0,0,0,1,0,-0.6502191365954637,0.7597467172716509,-0.34659290437655327,0.9380156494621107,-0.1760459464712114,0.9843819506325049,0.08836868610400143,-0.9960878351411849,-0.999021480034635,-0.04422762066183892,0.7225744323811351,-0.6912931286141072,-0.919590432914052,-0.3928783980991401,0.8345293278546717,-0.5509635205260235,-0.8806144220162487,-0.4738335569975899,0.8584385700204732,-0.5129163884116056,1,0,0,0,24,-1
1697882460,10,21,5,1081,1081,021.9,0.0,079,0,0,0,0,0,1,0,0.28798991956502257,0.9576334404295476,0.14554476900674315,0.989351666605345,0.07296688767740807,0.9973343638432762,-0.03650778106598482,-0.9993333687622155,-0.9998333283008262,0.018256933447111743,0.7006222472034728,-0.7135323865975222,-0.9256166556943328,-0.37846242442445843,0.8301995014526503,-0.5574664005908974,-0.8824586110948482,-0.4703900506011488,0.8574351434951651,-0.5145920468676383,1,0,0,0,24,-1
1697882520,10,21,5,1082,1082,021.9,0.0,079,0,0,0,0,0,1,0,0.9614223718109872,0.2750763948093979,0.6020480068859135,0.7984598909179464,0.3174429941596235,0.9482773568207633,-0.16081455652277984,-0.9869846393994092,-0.9967408488166343,0.08067019462165342,0.677985916291167,-0.7350748923142639,-0.9314169024433323,-0.36395405457676666,0.8258190039520665,-0.5639352557799668,-0.8842893349407667,-0.46693936663127533,0.8564284461153995,-0.5162657423114207,1,0,0,0,24,-1
1697882580,10,21,5,1083,1083,021.8,0.0,079,0,0,0,0,0,1,0,0.7509275292403622,-0.6603846196187226,0.9111488955211224,0.412077286671613,0.5421820327751498,0.8402610566578738,-0.2826118746108577,-0.959234344844333,-0.9897561176482652,0.1427684404125557,0.6546875436372088,-0.7558996098730821,-0.9369897571139938,-0.34935683056648387,0.8213881027159098,-0.5703696912676532,-0.8861065656194105,-0.46348155774116123,0.8554184817214208,-0.5179374683583139,1,0,0,0,24,-1
1697882640,10,21,5,1084,1084,021.8,0.0,079,0,0,0,0,0,1,0,-0.14996662063412206,-0.9886910602890983,0.9971687571041068,-0.07519620904973118,0.7332108186087175,0.6800013937302882,-0.3999991289176214,-0.916515519162193,-0.9789064100214568,0.2043091784989199,0.630749879707115,-0.7759862042906819,-0.9423338591737755,-0.33467431609649856,0.8169070681835537,-0.5767693143291786,-0.8879102754020753,-0.46001667669271595,0.8544052541659362,-0.5196072186311907,1,0,0,0,24,-1
1697882700,10,21,5,1085,1085,021.8,0.0,079,0,0,0,0,0,1,0,-0.9129821511040995,-0.40799949971210886,0.8390469294717993,-0.5440590502362271,0.8786521069900838,0.47746253767378066,-0.5111445306007976,-0.8594947753400776,-0.964234093812306,0.26505209361550275,0.6061962992234847,-0.7953150613484894,-0.9474479039368047,-0.3199100956921418,0.8123761738542502,-0.5831337343645359,-0.8897004367663691,-0.45654477635576124,0.8533887673141008,-0.5212749867604616,1,0,0,0,24,-1
1697882760,10,21,5,1086,1086,021.8,0.0,079,0,0,0,0,0,1,0,-0.8366061022818767,0.5478049193140986,0.47549715072011806,-0.8797172612021713,0.9694630630411277,0.24523737357693737,-0.6143136928406621,-0.7890619030142494,-0.9457964641016188,0.32475998597868444,0.5810507783409793,-0.8138673067456035,-0.9523306428823981,-0.30506777382607664,0.8077956962704359,-0.5894625629223299,-0.8914770223966318,-0.4530659097072247,0.8523690250435033,-0.5229407663840979,1,0,0,0,24,-1
1697882820,10,21,5,1087,1087,021.8,0.0,079,0,0,0,0,0,1,0,0.008941738771590156,0.9999600218547443,-0.004470914070731418,-0.9999900054137402,0.9999975013503134,-0.0022354626210036865,-0.7078966953662814,-0.7063159836004691,-0.9236655194388468,0.3831996975465474,0.555337871234014,-0.8316248245292307,-0.9569808839598706,-0.29015097403831797,0.803165915000854,-0.5957554137234852,-0.8932400051843528,-0.44958012983033113,0.8513460312441502,-0.5246045511476568,1,0,0,0,24,-1
1697882880,10,21,5,1088,1088,021.8,0.0,079,0,0,0,0,0,1,0,0.846268586435398,0.5327564918540488,-0.48334434316848646,-0.8754303204293443,0.9683569384347241,-0.24956930858045798,-0.7904332067228887,-0.6125482394960996,-0.8979276806892913,0.4401430224960407,0.5290826861200238,-0.8485702747846052,-0.9613974918795568,-0.27516333805159693,0.7984871126234903,-0.6020119026848236,-0.8949893582285835,-0.4460874899137928,0.850319789818452,-0.5262663347043051,1,0,0,0,24,-1
1697882940,10,21,5,1089,1089,021.8,0.0,079,0,0,0,0,0,1,0,0.9055399984980432,-0.42426089982481757,-0.8438782198353082,-0.5365347613040475,0.8765086312478753,-0.4813861437016818,-0.860635272255815,-0.5092218849864557,-0.8686834535624746,0.4953675983618349,0.5023108607417149,-0.8646871105671216,-0.9655793883899764,-0.26010852488228686,0.7937595747083266,-0.6082316479425061,-0.8967250548363489,-0.4425880432509977,0.8492903046812078,-0.5279261107148435,1,0,0,0,24,-1
1697883000,10,21,5,1090,1090,021.8,0.0,080,0,0,0,0,0,1,0,0.13226211205325097,-0.9912147767841303,-0.9978012770046274,-0.06627678030754695,0.7301632626705986,-0.683272719963432,-0.9174074122121076,-0.39794929327526646,-0.8360470361394945,0.5486577743569909,0.4750485373322441,-0.8799595940601451,-0.9695255525410729,-0.24499020994710669,0.7889835897999105,-0.6144142698753396,-0.8984470685230543,-0.43908184323919636,0.8482575797595906,-0.5295838728477311,1,0,0,0,24,-1
1697883060,10,21,5,1091,1091,021.8,0.0,080,0,0,0,0,0,1,0,-0.7626169502553196,-0.6468503591892605,-0.9074277820271045,0.4202080679917626,0.5384198789087553,-0.8426767078754944,-0.9598637163356823,-0.2804668359401033,-0.800145872931962,0.5998054534846681,0.4473223370877716,-0.8943728119427233,-0.9732350209334648,-0.2298120841658208,0.7841594493997445,-0.620559391127948,-0.9001553730128894,-0.4355689433786872,0.8472216189931319,-0.5312396147791093,1,0,0,0,24,-1
1697883120,10,21,5,1092,1092,021.7,0.0,080,0,0,0,0,0,1,0,-0.9563495054874062,0.2922252955409466,-0.5948843183590627,0.8038113259779768,0.3132001548706699,-0.9496871395301657,-0.9873416682005692,-0.15860778743465642,-0.7611201572139107,0.6486109051524434,0.4191593341723149,-0.9079126899521901,-0.9767068879536455,-0.2145778530601538,0.7792874479484941,-0.6266666366338032,-0.9018499422392295,-0.4320493972719999,0.8461824263337073,-0.5328933301928258,1,0,0,0,24,-1
1697883180,10,21,5,1093,1093,021.7,0.0,080,0,0,0,0,0,1,0,-0.2708187358060818,0.9626303612168046,-0.13669242624080422,0.9906135374647382,0.0685071621630242,-0.9976506245837613,-0.9994124835581556,-0.034273717454039475,-0.7191222835700614,0.6948835451160001,0.39058702928028716,-0.9205660066274445,-0.9799403059950755,-0.19929123584914057,0.7743678828080167,-0.6327356336381172,-0.9035307503450332,-0.428523258623078,0.8451400057455208,-0.534545012780459,1,0,0,0,24,-1
1697883240,10,21,5,1094,1094,021.7,0.0,080,0,0,0,0,0,1,0,0.6637015306307652,0.7479975121872929,0.35496653913623116,0.9348790061252026,-0.18044527407887062,-0.9835850258430133,-0.9958878013719752,0.0905951824243062,-0.6743162527982304,0.7384426797065248,0.3616333227825357,-0.9323204062194833,-0.9829344856651138,-0.18395596454113236,0.7694010542432121,-0.6387660117205939,-0.9051977716832366,-0.4249905812364588,0.8440943612050903,-0.5361946562413418,1,0,0,0,24,-1
1697883300,10,21,5,1095,1095,021.7,0.0,080,0,0,0,0,0,1,0,0.9880176706221142,-0.15434079997995195,0.7597173158418702,0.6502534890410232,-0.41817849715102334,-0.9083648741120011,-0.9768226231286827,0.2140503747812637,-0.6268770314897238,0.7791182114356151,0.33232648748210314,-0.9431644107565804,-0.9856886959777362,-0.1685757830226803,0.7643872654036958,-0.6447574028180366,-0.9068509808171452,-0.4214514190164529,0.8430454967012317,-0.5378422542825857,1,0,0,0,24,-1
1697883360,10,21,5,1096,1096,021.7,0.0,080,0,0,0,0,0,1,0,0.4039549207204277,-0.9147788924246957,0.9784627975617406,0.20642323945634647,-0.6299114066849614,-0.7766669941024745,-0.9425144545582509,0.33416538263076073,-0.5769898687885426,0.8167513032223337,0.30269514100631545,-0.953087431252331,-0.9882022645319962,-0.1531544461445194,0.7593268223052967,-0.6507094412468135,-0.9084903525208217,-0.4179058259663213,0.8419934162350443,-0.5394878006191052,1,0,0,0,24,-1
1697883420,10,21,5,1097,1097,021.7,0.0,080,0,0,0,0,0,1,0,-0.5515021203580569,-0.8341734898931801,0.9576464613554367,-0.28794661840940233,-0.8024794758775462,-0.5966797221251103,-0.8934986631565573,0.44906585144881017,-0.5248495729974398,0.8511949986486088,0.2727682178621542,-0.9620797780456174,-0.9904745776761807,-0.13769571880487538,0.754220033811379,-0.6566217637251771,-0.9101158617794707,-0.41435385618745174,0.8409381238198955,-0.5411312889736409,1,0,0,0,24,-1
1697883480,10,21,5,1098,1098,021.7,0.0,080,0,0,0,0,0,1,0,-0.9999106553616806,0.013367172257978635,0.7023648723213674,-0.7118171015991323,-0.925153258006243,-0.37959379499727586,-0.8305401239546696,0.5569587978489631,-0.47065975085566697,0.8823147958209029,0.2425749411822016,-0.9701326702623984,-0.9925050806576252,-0.12220337503031901,0.7490672116139909,-0.6624940093954363,-0.9117274837898209,-0.41079556387853294,0.8398796234814049,-0.5427727130767847,1,0,0,0,24,-1
1697883540,10,21,5,1099,1099,021.7,0.0,081,0,0,0,0,0,1,0,-0.5290059451500208,0.848618117881025,0.27511986671174343,-0.96140993282809,-0.9903054914590976,-0.1389065642291789,-0.7546212838998045,0.656160588488375,-0.4146320124590147,0.9099891725972279,0.2121447941887475,-0.9772382443900842,-0.9942932777581482,-0.10668119705439141,0.7438686702148408,-0.6683258198459823,-0.9133251939605034,-0.40723100333472756,0.8388179192574297,-0.544412066667002,1,0,0,0,24,-1
1697883600,10,21,5,1100,1100,021.7,0.0,081,0,0,0,0,0,1,0,0.4282643913966589,0.9036534795272186,-0.219484077409708,-0.9756160821571205,-0.9938853259197261,0.11041720391967796,-0.6669268310993051,0.7451232126030157,-0.3569851449269173,0.9341100611285096,0.1815074914039231,-0.9833895619561226,-0.995838732415074,-0.09113297439422614,0.7386247269061015,-0.6741168391331631,-0.9149089679124266,-0.4036602289468439,0.8377530151980487,-0.5460493434906575,1,0,0,0,24,-1
1697883660,10,21,5,1101,1101,021.7,0.0,081,0,0,0,0,0,1,0,0.9917904215356813,0.127873999507623,-0.6603506646064563,-0.7509573887736983,-0.935670184620013,0.35287576512584545,-0.568825208158954,0.8224584381978962,-0.29794425804343316,0.9545832698612249,0.15069294963397442,-0.9885806163033,-0.9971410673278129,-0.07556250292539285,0.7333357017510442,-0.6798667138030098,-0.9164787814791485,-0.4000832952005059,0.8366849153655472,-0.5476845373020377,1,0,0,0,24,-1
1697883720,10,21,5,1102,1102,021.7,0.0,081,0,0,0,0,0,1,0,0.6434689119906669,-0.7654722459381185,-0.9395403785729803,-0.3424381360639331,-0.8192796030855196,0.5733942203824812,-0.4618472580937981,0.8869594749430442,-0.2377399052083556,0.9713288513534034,0.1197312587560086,-0.9928063384551399,-0.9981999645499743,-0.05997358395518874,0.7280019175645037,-0.6855750929128083,-0.9180346107072457,-0.39650025667532157,0.8356136238344016,-0.5493176418633751,1,0,0,0,24,-1
1697883780,10,21,5,1103,1103,021.7,0.0,081,0,0,0,0,0,1,0,-0.29645494772964054,-0.9550468386244814,-0.9886978402485972,0.14992191530179746,-0.6519501839474403,0.7582618002055086,-0.3476623360349028,0.9376198057329816,-0.17660718313112056,0.9842814144676769,0.08865265233573967,-0.9960626020656727,-0.9990151655669879,-0.044370023294603905,0.7226236998931754,-0.6912416280525198,-0.9195764318566781,-0.3929111680440506,0.8345391446912633,-0.5509486509448723,1,0,0,0,24,-1
1697883840,10,21,5,1104,1104,021.7,0.0,081,0,0,0,0,0,1,0,-0.9638194956793541,-0.2665557723036503,-0.7957875885887045,0.6055758530920589,-0.4440856600409099,0.8959843338731037,-0.2280522595008612,0.9736488930495181,-0.11478481378318722,0.9933903797222716,0.057487478104924564,-0.9983462274487422,-0.9995864713592172,-0.028755630329187164,0.7172013769957456,-0.6968659733660458,-0.9211042214011522,-0.38931608407176954,0.8334614820349437,-0.5525775583247253,1,0,0,0,24,-1
